tradeCreatedAt,orderId,symbol,side,price,size,funds,fee,liquidity,feeCurrency,orderType,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,15116.6067,1.92887901492,0.00192887901492,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,51854.5233,6.61663717308,0.00661663717308,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,7359.9692,0.93913206992,0.00093913206992,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,3876.9398,0.49469751848,0.00049469751848,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,20819.4549,2.65656244524,0.00265656244524,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,6039.0812,0.77058676112,0.00077058676112,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,15620.2856,1.99314844256,0.00199314844256,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,9691.1204,1.23658696304,0.00123658696304,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,13819.7958,1.76340594408,0.00176340594408,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,2567.8371,0.32765601396,0.00032765601396,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,84989.8906,10.84471004056,0.01084471004056,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,1749.7985,0.2232742886,0.0002232742886,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,9726.3758,1.24108555208,0.00124108555208,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,371599.7248,47.41612488448,0.04741612488448,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,49173.3481,6.27451921756,0.00627451921756,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,81009.197,10.3367735372,0.0103367735372,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,9509.4764,1.21340918864,0.00121340918864,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,22935.4616,2.92656490016,0.00292656490016,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,10721.3762,1.36804760312,0.00136804760312,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,5715.7986,0.72933590136,0.00072933590136,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,6699.3,0.85483068,0.00085483068,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,10694.3289,1.36459636764,0.00136459636764,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,6704.731,0.8555236756,0.0008555236756,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,23542.3855,3.0040083898,0.0030040083898,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,14175.9052,1.80884550352,0.00180884550352,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,10194.2777,1.30078983452,0.00130078983452,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,329991.899,42.1069663124,0.0421069663124,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,45705.0293,5.83196173868,0.00583196173868,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,11166.3339,1.42482420564,0.00142482420564,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,17518.3231,2.23533802756,0.00223533802756,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,3876.2916,0.49461480816,0.00049461480816,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,5428.6709,0.69269840684,0.00069269840684,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012761,1162.3005,0.148321166805,0.000148321166805,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012761,5790.6306,0.738942370866,0.000738942370866,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012761,55420.0781,7.072156166341,0.007072156166341,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012761,6794.5799,0.867056341039,0.000867056341039,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012761,4634.4699,0.591404703939,0.000591404703939,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012761,543501.2901,69.356199629661,0.069356199629661,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012761,5295.7145,0.675786127345,0.000675786127345,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012762,16475.1502,2.102558668524,0.002102558668524,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012762,6683.5397,0.852953336514,0.000852953336514,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012762,266233.3817,33.976704172554,0.033976704172554,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012763,58054.6618,7.409516485534,0.007409516485534,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012763,138574.43747057,17.686255454368847,0.01768625545436885,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012764,1159.0454,0.147940554856,0.000147940554856,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012764,9265.4904,1.182647194656,0.001182647194656,taker,USDT,limit,
2022-06-30 20:53:11,62bd9cb32e55c30001fbd947,LUNC-USDT,buy,0.00013,4000000,520,0.52,maker,USDT,limit,
2022-06-30 20:52:25,62bd9c10e4328d000193b0a7,LUNC-USDT,buy,0.00013,301024.501,39.13318513,0.03913318513,maker,USDT,limit,
2022-06-30 20:52:25,62bd9c10e4328d000193b0a7,LUNC-USDT,buy,0.00013,989965,128.69545,0.12869545,maker,USDT,limit,
2022-06-30 20:52:25,62bd9c10e4328d000193b0a7,LUNC-USDT,buy,0.00013,697131,90.62703,0.09062703,maker,USDT,limit,
2022-06-30 20:52:25,62bd9c10e4328d000193b0a7,LUNC-USDT,buy,0.00013,1276304.0588,165.919527644,0.165919527644,maker,USDT,limit,
2022-06-30 20:52:24,62bd9c10e4328d000193b0a7,LUNC-USDT,buy,0.00013,695112.2831,90.364596803,0.090364596803,maker,USDT,limit,
2022-06-30 20:52:09,62bd9c10e4328d000193b0a7,LUNC-USDT,buy,0.00013,40463.1571,5.260210423,0.005260210423,maker,USDT,limit,
2022-06-30 20:04:38,62bd915663e2ff0001dd9b74,LUNC-USDT,buy,0.0001251,200,0.02502,0.00002502,taker,USDT,limit,
2022-06-30 19:59:20,62bd9017352eb000018037d1,USTC-USDT,sell,0.053,2780,147.34,0.14734,taker,USDT,market,
2022-06-30 19:59:20,62bd9017352eb000018037d1,USTC-USDT,sell,0.05304,700,37.128,0.037128,taker,USDT,market,
2022-06-30 19:59:20,62bd9017352eb000018037d1,USTC-USDT,sell,0.05304,520,27.5808,0.0275808,taker,USDT,market,
2022-06-30 19:55:12,62bd8f20fe288600010212f4,PRQ-USDT,sell,0.1132,134.565,15.232758,0.030465516,taker,USDT,market,
2022-06-30 19:55:12,62bd8f20fe288600010212f4,PRQ-USDT,sell,0.1133,58.0879,6.58135907,0.01316271814,taker,USDT,market,
2022-06-30 19:55:12,62bd8f20fe288600010212f4,PRQ-USDT,sell,0.1134,34.3966,3.90057444,0.00780114888,taker,USDT,market,
2022-06-30 19:55:12,62bd8f20fe288600010212f4,PRQ-USDT,sell,0.1135,560.1643,63.57864805,0.1271572961,taker,USDT,market,
2022-06-30 19:55:12,62bd8f20fe288600010212f4,PRQ-USDT,sell,0.1135,93.6584,10.6302284,0.0212604568,taker,USDT,market,
